,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
53061,53061,62aP9fBQKYKxi7PDXwcUAS,"['Surf Mesa', 'Emilee']",ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),77,176546,False,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,house
103404,103404,4esOae7i4rqTbAu9o5Pxco,['Alicia Keys'],Girl on Fire (Remixes) - EP,Girl on Fire,77,224920,False,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,4,soul
2815,2815,5OQsiBsky2k2kDKy2bX2eT,['Foo Fighters'],There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,alt-rock
62120,62120,2l2yRJWgMiJkfPbRNiuC25,['Ado'],新時代 (ウタ from ONE PIECE FILM RED),新時代 - ウタ from ONE PIECE FILM RED,77,228214,False,0.494,0.986,7,-2.262,1,0.243,0.0505,4.41e-06,0.334,0.421,175.003,4,j-pop
51414,51414,4P0r0yO7HNPvOra7BHGixH,"['VTORNIK', 'Phonk']",Money Rain (Phonk Remix),Money Rain - Phonk Remix,77,150941,True,0.936,0.791,6,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,4,hip-hop
65801,65801,3EMp20j5E42MxfFbsEsIvD,"['Jack Harlow', 'Drake']",Come Home The Kids Miss You,Churchill Downs (feat. Drake),77,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop
85152,85152,1FvDJ9KGxcqwv1utyPL3JZ,['The Smiths'],The Smiths,This Charming Man - 2011 Remaster,77,162920,False,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4,punk-rock
85109,85109,1xaTREM89RbIxkcjlpf4Uw,['The Smiths'],Hatful of Hollow,Heaven Knows I'm Miserable Now - 2011 Remaster,77,215760,False,0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,4,punk-rock
85108,85108,0JJP0IS4w0fJx01EcrfkDe,['All Time Low'],"So Wrong, It's Right","Dear Maria, Count Me In",77,182826,False,0.459,0.895,2,-3.126,1,0.0805,0.00725,0.0,0.206,0.572,181.04,4,punk-rock
20101,20101,71mHO4fFmS2Xu5XxZbcRND,['Chris Brown'],Under The Influence,Under The Influence (Body Language),77,148750,True,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4,dance
33118,33118,6KjkgYu4mjsMVYy4aCzyw6,"['Lil Peep', 'Lil Tracy']",crybaby,white tee,77,132226,True,0.798,0.528,11,-8.908,1,0.042,0.293,1e-06,0.0727,0.728,149.995,4,emo
20304,20304,1I4lCSP69P74nU3a6Su5L2,"['Duke & Jones', 'Louis Theroux']",Jiggle Jiggle,Jiggle Jiggle,77,97208,False,0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,4,dance
20259,20259,5ln5yQdUywVbf8HhFsOcd6,['Halsey'],hopeless fountain kingdom (Deluxe),Walls Could Talk,77,101789,True,0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,4,dance
8263,8263,70YvYr2hGlS01bKRIho1HM,['ZZ Top'],Tres Hombres (Expanded 2006 Remaster),La Grange - 2005 Remaster,77,230480,False,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4,blues
8260,8260,2aoo2jlRnM3A0NyLQqMN2f,['Jimi Hendrix'],Electric Ladyland,All Along the Watchtower,77,240800,False,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4,blues
20305,20305,6IPNp9PfaEqrzotY47TIWy,"['DJ Snake', 'Ozuna', 'Megan Thee Stallion', 'LISA']","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",77,225600,True,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4,dance
34251,34251,0UV5zxRMz6AO4ZwUOZNIKI,['Dr. Dog'],"Shame, Shame (Deluxe Edition)",Where'd All the Time Go?,77,234800,False,0.454,0.82,2,-4.193,1,0.0567,0.132,0.000969,0.115,0.575,166.303,4,folk
20252,20252,3eR23VReFzcdmS7TYCrhCe,"['Kygo', 'Selena Gomez']",It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),77,220780,False,0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,4,dance
85355,85355,1FkoVC85Ds3mFoK0fVqEqP,['The Offspring'],Smash,Self Esteem,77,257826,False,0.488,0.862,0,-7.595,1,0.0476,0.0204,0.0,0.359,0.706,104.56,4,punk-rock
20151,20151,3AVXwaOGCEL8cmBecfcsFJ,['Charlie Puth'],Light Switch (Instrumental),Light Switch,77,187703,False,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance
60019,60019,6MdqqkQ8sSC0WB4i8PyRuQ,"['Blackstreet', 'Dr. Dre', 'Queen Pen']",Another Level,No Diggity,77,304600,False,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,4,j-dance
56172,56172,1sx0XsWUusUoPstbvokZjP,['Tai Verdes'],TV,A-O-K,77,173640,True,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,0.862,82.488,4,indie-pop
65452,65452,6TBJkXHPhu3EsMk1bshwuI,['LeeHi'],4 ONLY,ONLY,77,240906,False,0.536,0.296,5,-7.451,1,0.0346,0.892,0.0,0.0873,0.151,122.907,3,k-pop
37203,37203,4VQNCzfZ3MdHEwwErNXpBo,"['2Pac', 'Big Syke']",All Eyez On Me,All Eyez On Me (ft. Big Syke),77,307773,True,0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,4,funk
3867,3867,0EYOdF5FCkgOJJla8DI2Md,['System Of A Down'],Mezmerize,B.Y.O.B.,77,255466,True,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4,alternative
2961,2961,2bPGTMB5sFfFYQ2YvSmup0,['Rammstein'],Rammstein,Deutschland,77,322339,False,0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,4,alt-rock
30558,30558,5xYC48nOppVemY6U5GRGTb,"['David Guetta', 'Kid Cudi']",One More Love,Memories (feat. Kid Cudi),77,210853,False,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,4,edm
112650,112650,10n66m41IGjA2ZulKPK7Ew,['Madrigal'],Seni Dert Etmeler,Seni Dert Etmeler,77,188500,False,0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-05,0.332,0.835,88.002,4,turkish
56073,56073,2f0pn9DkEJwAzXApnFh5cr,['BANNERS'],Where The Shadow Ends,Someone To You,77,219801,False,0.52,0.903,2,-5.497,1,0.042,0.00517,0.0,0.254,0.652,74.988,4,indie-pop
2917,2917,27L8sESb3KR79asDUBu8nW,['Fountains Of Wayne'],Welcome Interstate Managers,Stacy's Mom,76,197986,False,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,4,alt-rock
3500,3500,4UGvqm3e7UElrrriPtnhwz,['Genevieve Stokes'],Habits,Habits,76,136733,False,0.663,0.287,9,-9.469,1,0.0344,0.854,6.85e-06,0.346,0.438,82.457,4,alternative
56400,56400,0mr8FAnN9X70p5KRUwMIJx,['awfultune'],I Met Sarah in the Bathroom,I Met Sarah in the Bathroom,76,121374,True,0.675,0.408,0,-10.861,1,0.142,0.901,0.000714,0.16,0.229,90.111,4,indie-pop
56300,56300,1F6IbA7di42uPc3cff8PXV,['Clairo'],Flaming Hot Cheetos,Flaming Hot Cheetos,76,123884,False,0.817,0.551,7,-9.33,0,0.133,0.865,0.000151,0.101,0.142,109.966,4,indie-pop
71519,71519,4Uiw0Sl9yskBaC6P4DcdVD,['Deftones'],Around the Fur,Be Quiet and Drive (Far Away),76,299866,False,0.206,0.965,1,-5.116,1,0.079,9.91e-06,0.827,0.367,0.168,92.615,4,metal
71478,71478,1158ckiB5S4cpsdYHDB9IF,['Deftones'],Around the Fur,My Own Summer (Shove It),76,214760,False,0.443,0.781,1,-4.277,1,0.0377,1.33e-05,0.205,0.166,0.372,71.841,4,metal
71051,71051,4xDwCYhobDehSBGUmd5H6Y,['The Plot In You'],DISPOSE,FEEL NOTHING,76,216826,True,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,4,metal
31010,31010,2nC3QhMI9reBIOWutbU3Tj,['Ashe'],Moral of the Story,Moral of the Story,76,201083,True,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,4,electro
30919,30919,2V4bv1fNWfTcyRJKmej6Sj,"['Mike Posner', 'Gigamesh']",31 Minutes to Takeoff,Cooler Than Me - Single Mix,76,213293,False,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,4,edm
3208,3208,26ZzSLUJMmYp5u1hDELEWH,['Crystal Castles'],(III),Transgender,76,184760,False,0.522,0.914,7,-8.285,1,0.0379,0.000164,0.847,0.24,0.0364,137.939,3,alternative
2958,2958,6QewNVIDKdSl8Y3ycuHIei,['Pearl Jam'],Ten,Even Flow,76,292580,False,0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54e-06,0.298,0.265,105.338,4,alt-rock
3008,3008,7BoobGhD4x5K96Me0hqC8Q,['Bella Poarch'],Build a Bitch,Build a Bitch,76,122772,True,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,4,alternative
2953,2953,4dyx5SzxPPaD8xQIid5Wjj,['Peter Bjorn and John'],Writer's Block,Young Folks,76,276693,False,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,4,alt-rock
56114,56114,1nYzjrdVQ8RpF93M0jPFW7,['Sara Kays'],Remember That Night?,Remember That Night?,76,227186,False,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,indie-pop
56226,56226,0qOCy2LqvdkMora7eZsJhQ,['Vansire'],Angel Youth,From the Subway Train,76,57370,False,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,4,indie-pop
56204,56204,755inykyaG4w22GWAsA3MX,['Lonely God'],Marlboro Nights,Marlboro Nights,76,68522,False,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,4,indie-pop
56201,56201,6MiVIH3fQlmz44jGx2DXn4,['Two Feet'],Love Is a Bitch,Love Is a Bitch,76,181466,True,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3,indie-pop
56452,56452,1XrSjpNe49IiygZfzb74pk,"[""Her's""]",Songs of Her's,What Once Was,76,255067,False,0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3,indie-pop
3722,3722,3RAFcUBrCNaboRXoP3S5t1,['Slipknot'],All Hope Is Gone (10th Anniversary),Psychosocial,76,284120,False,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,4,alternative
56200,56200,10hMM5nsZQf66ldBlgWBfG,"['Labrinth', 'Zendaya']",All For Us (from the HBO Original Series Euphoria),All For Us - from the HBO Original Series Euphoria,76,192986,False,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,4,indie-pop
56156,56156,6nzXkCBOhb2mxctNihOqbb,['M.I.A.'],Matangi,Bad Girls,76,227520,False,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,4,indie-pop
3311,3311,57BrRMwf9LrcmuOsyGilwr,['Linkin Park'],Hybrid Theory (Bonus Edition),Crawling,76,208960,False,0.58,0.702,4,-5.565,1,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,4,alternative
37557,37557,0bRXwKfigvpKZUurwqAlEh,['Bill Withers'],Menagerie,Lovely Day,76,254560,False,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,4,funk
20156,20156,44ONERBHALxftQNWq6dmyd,"['Ariana Grande', 'Nicki Minaj']",Dangerous Woman,Side To Side,76,226160,True,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,4,dance
86215,86215,1HNE2PX70ztbEl6MLxrpNL,['Sum 41'],"All Killer, No Filler",In Too Deep,76,207093,False,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,4,punk
86166,86166,1Dr1fXbc2IxaK1Mu8P8Khz,['Green Day'],Dookie,When I Come Around,76,178000,False,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4,punk
57993,57993,0zMAvsQmaQ4DGsmXtKixpn,['Mother Mother'],O My Heart,Burning Pile,76,262173,False,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,indie
57801,57801,4ZHGRFGwjnEIXHG2FhcDPv,['Cody Fry'],Flying,I Hear a Symphony,76,185176,False,0.197,0.247,3,-8.542,1,0.0306,0.934,0.0163,0.111,0.407,75.787,3,indie
8533,8533,7Ar4G7Ci11gpt6sfH9Cgz5,['The Doobie Brothers'],Toulouse Street,Listen to the Music,76,227266,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,blues
51607,51607,0BV0AYGLVlu2SdjN3J9twp,['Ghostemane'],ANTI-ICON,Fed Up,76,151625,True,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,115.058,4,hip-hop
36510,36510,3TVUW7bJJWDOonkVCZxfLV,['Beendo Z'],L'Élu,Pas bête,76,143525,True,0.734,0.532,7,-9.038,0,0.102,0.361,0.0,0.105,0.491,138.043,4,french
36352,36352,6KHsTu4Ht4XYiWcZOOdwbW,['Fresh'],Chop (Nouvelle École),Chop (Nouvelle École),76,195560,True,0.745,0.801,3,-6.545,0,0.724,0.439,1.13e-06,0.519,0.486,143.011,4,french
65552,65552,2MbdDtCv5LUVjYy9RuGTgC,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",76,227478,True,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,k-pop
36008,36008,65uoaqX5qcjXZRheAj1qQT,['Indila'],Mini World,Dernière danse,76,213493,False,0.669,0.449,0,-7.658,0,0.0489,0.184,0.0,0.0729,0.327,114.926,4,french
34205,34205,1JO1xLtVc8mWhIoE3YaCL0,['The Turtles'],Happy Together,Happy Together,76,176293,False,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,4,folk
8423,8423,3zBhihYUHBmGd2bcQIobrF,['Otis Redding'],The Dock of the Bay (Mono),(Sittin' On) the Dock of the Bay,76,163755,False,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62e-05,0.081,0.535,103.621,4,blues
8365,8365,5QTxFnGygVM4jFQiBovmRo,['Blue Öyster Cult'],Agents Of Fortune,(Don't Fear) The Reaper,76,308120,False,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4,blues
8265,8265,3qiyyUfYe7CRYLucrPmulD,['The Who'],Who's Next (Deluxe Edition),Baba O'Riley,76,300400,False,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4,blues
101100,101100,5pGBDKBaR63vuJ4g8ialcU,['Water Sound Natural White Noise'],White Noise Spa – Calming Noises,Deep Sleep Recovery Noise,76,63000,False,0.0,0.032,1,-30.704,1,0.0,0.916,0.202,0.103,0.0,0.0,0,sleep
88555,88555,0IqCoZ168iRc9LqfrYgpZy,"['Camilo', 'Shawn Mendes']",KESI (Remix),KESI - Remix,76,176575,False,0.871,0.815,4,-4.439,1,0.0477,0.127,6.18e-06,0.094,0.823,122.959,4,reggae
87001,87001,5JtvedSVWW9McnoEAPJwQm,['Lil Tjay'],True 2 Myself,Sex Sounds,76,162453,True,0.857,0.427,8,-8.638,1,0.112,0.281,0.0,0.108,0.366,130.033,4,r-n-b
20107,20107,4w8niZpiMy6qz1mntFA5uM,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",76,212500,True,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,dance
2406,2406,63OQupATfueTdZMWTxW03A,['Radiohead'],OK Computer,Karma Police,76,264066,False,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,4,alt-rock
85154,85154,4wzjNqjKAKDU82e8uMhzmr,['The Red Jumpsuit Apparatus'],Don't You Fake It,Face Down,76,192000,False,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4,punk-rock
33026,33026,2ooF4088y5L72c4YTEJQoB,['XXXTENTACION'],Revenge,YuNg BrAtZ,76,101851,True,0.755,0.695,9,-5.963,1,0.26,0.0179,0.0,0.107,0.493,128.063,4,emo
36000,36000,6GyFP1nfCDB8lbD2bG0Hq9,['M83'],"Hurry up, We're Dreaming",Midnight City,76,243960,False,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4,french
20356,20356,2qG81jL9UIP54uS8gYyP4k,"['Lauv', 'BTS']",~how i'm feeling~,Who (feat. BTS),76,180413,False,0.632,0.339,11,-7.983,0,0.0337,0.546,0.0,0.104,0.0969,141.642,3,dance
67751,67751,6mICuAdrwEjh6Y6lroV2Kg,"['Shakira', 'Maluma']",El Dorado,Chantaje (feat. Maluma),76,195840,False,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,4,latin
68607,68607,2ksOAxtIxY8yElEWw8RhgK,"['Anuel AA', 'Daddy Yankee', 'KAROL G', 'J Balvin', 'Ozuna']",China,China,76,301714,False,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,latino
53452,53452,27a1mYSG5tYg7dmEjWBcmL,['Travis Scott'],ASTROWORLD,CAN'T SAY,76,198408,True,0.702,0.708,10,-5.366,0,0.0547,0.201,0.0,0.118,0.713,147.98,4,house
56865,56865,7sIx70dGj3VBiHWr0KZXfD,['Current Joys'],Wild Heart,Blondie,76,194733,False,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,4,indie-pop
57404,57404,3kxkjirben9RVm9NqYa6rm,"['Phantogram', 'Future Islands']",Black Out Days (Future Islands Remix),Black Out Days - Future Islands Remix,76,248346,False,0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026,4,indie
37768,37768,3IV4swNduIRunHREK80owz,['Limp Bizkit'],Chocolate Starfish And The Hot Dog Flavored Water,Rollin' (Air Raid Vehicle),76,213760,True,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,4,funk
44103,44103,0lP4HYLmvowOKdsQ7CVkuq,['Thirty Seconds To Mars'],A Beautiful Lie,The Kill,76,231533,False,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,grunge
65315,65315,2qQpFbqqkLOGySgNK8wBXt,['TWICE'],FANCY YOU,FANCY,76,213880,False,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,4,k-pop
38018,38018,2zzLRQ78kKfPTx8FJQCdC2,['Arctic Monkeys'],"Whatever People Say I Am, That's What I'm Not",When The Sun Goes Down,76,202133,True,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,4,garage
38009,38009,2LGdO5MtFdyphi2EihANZG,['Arctic Monkeys'],AM,Knee Socks,76,257563,False,0.665,0.542,11,-8.323,0,0.033,0.123,0.00291,0.342,0.587,97.975,4,garage
91352,91352,23OXdR7YuUBVWh5hSnYJau,['Twenty One Pilots'],Trench,Chlorine,76,324466,False,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,4,rock
81035,81035,7oN0Wo7sCVvXPdpxoio3JM,['Madhur Sharma'],Kali Kali Zulfon Ke (Lo-Fi),Kali Kali Zulfon Ke (Lo-Fi),76,77142,False,0.464,0.491,7,-7.039,1,0.0392,0.837,1.39e-06,0.111,0.106,76.739,3,pop
20411,20411,6kex4EBAj0WHXDKZMEJaaF,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,216408,True,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,4,dance
20408,20408,4vjpLMyL3ZO6aphdYr8XYw,"['Lauv', 'Troye Sivan']",~how i'm feeling~,i'm so tired...,76,162586,False,0.576,0.736,11,-7.572,1,0.224,0.178,0.0,0.238,0.484,101.928,4,dance
20507,20507,3yOlyBJuViE2YSGn3nVE1K,"['Camila Cabello', 'DaBaby']",Romance,My Oh My (feat. DaBaby),76,170746,False,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,4,dance
81607,81607,2sHYMLUd4nVLxHPKY05Ein,"['Ricky Rich', 'Dardan', 'DJ Gimi-O']",Habibi (Albanian Remix),Habibi - Albanian Remix,76,129589,False,0.639,0.728,4,-7.065,0,0.0301,0.0223,0.00384,0.68,0.0996,103.966,4,pop
20450,20450,4xigPf2sigSPmuFH3qCelB,"['Sia', 'Diplo', 'Labrinth', 'LSD']","LABRINTH, SIA & DIPLO PRESENT... LSD","Genius (feat. Sia, Diplo, and Labrinth)",76,213706,False,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,4,dance
33020,33020,658I1uDnmLSiltFCf98AWE,"['XXXTENTACION', 'Ski Mask The Slump God']",Revenge,RIP Roach,76,169978,True,0.727,0.62,8,-6.443,1,0.306,0.398,0.0,0.0926,0.555,105.003,4,emo
20601,20601,4E5P1XyAFtrjpiIxkydly4,['Iyaz'],Replay,Replay,76,182306,False,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4,dance
84051,84051,4gMgiXfqyzZLMhsksGmbQV,['Pink Floyd'],The Wall,"Another Brick in the Wall, Pt. 2",76,238746,False,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,psych-rock
90005,90005,1H5IfYyIIAlgDX8zguUzns,['Elvis Presley'],From Elvis in Memphis,Suspicious Minds,76,261279,False,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4,rock-n-roll
89966,89966,7k3qWn8D43a5ISa3x8lJux,['Anuel AA'],¿Qué Nos Pasó?,¿Qué Nos Pasó?,76,245738,True,0.703,0.694,3,-4.808,0,0.0607,0.436,5.8e-06,0.12,0.298,95.0,4,reggaeton
44170,44170,5z6xHjCZr7a7AIcy8sPBKy,['Alien Ant Farm'],Anthology,Smooth Criminal,76,209266,False,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4,grunge
11017,11017,3BQHpFgAp4l80e1XslIjNI,['The Beatles'],Help! (Remastered),Yesterday - Remastered 2009,76,125666,False,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,4,british
51045,51045,6yvxu91deFKt3X1QoV6qMv,"['Anirudh Ravichander', 'Jonita Gandhi']","Arabic Kuthu - Halamithi Habibo (From ""Beast"")","Arabic Kuthu - Halamithi Habibo (From ""Beast"")",76,279677,False,0.608,0.757,2,-6.945,1,0.164,0.259,0.00216,0.259,0.625,124.078,4,hip-hop
51027,51027,5pcmtf1lwrMqmAWWm248fY,"['AP Dhillon', 'Gurinder Gill']",HIDDEN GEMS,DESIRES,76,168000,False,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,hip-hop
103660,103660,0n4bITAu0Y0nigrz3MFJMb,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",Blurred Lines (Deluxe),Blurred Lines,76,263826,False,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4,soul
2306,2306,46gSk82duJtX3TTA182ruG,['Franz Ferdinand'],This fffire,This fffire - New Version,76,218080,False,0.442,0.887,4,-5.943,0,0.1,0.0259,4.57e-06,0.0655,0.637,146.358,4,alt-rock
20567,20567,72gv4zhNvRVdQA0eOenCal,"['Clean Bandit', 'Zara Larsson']",What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),76,212733,False,0.715,0.605,0,-5.128,0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,4,dance
20815,20815,3LEgGAl9zLcQWGTp7ptqtQ,"['Jonas Blue', ""Why Don't We""]",Don’t Wake Me Up,Don’t Wake Me Up,76,188894,False,0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,4,dance
20804,20804,6lknMmJZALXxx7emwwZWLX,"['Madonna', 'Sickick']",Frozen,Frozen,76,120157,False,0.706,0.633,1,-9.584,1,0.0419,0.267,0.0192,0.175,0.375,110.005,4,dance
2256,2256,15VRO9CQwMpbqUYA7e6Hwg,['Nirvana'],MTV Unplugged In New York,The Man Who Sold The World,76,261093,False,0.483,0.753,1,-8.937,0,0.0832,0.425,0.000142,0.257,0.42,115.102,4,alt-rock
81042,81042,2tMoOS9grHtn4upzb4LwMG,"['Dhibu Ninan Thomas', 'Kapil Kapilan']","Adiye (From ""Bachelor"")","Adiye - From ""Bachelor""",76,272000,False,0.709,0.454,9,-7.843,0,0.167,0.445,0.0,0.136,0.548,90.038,4,pop
81009,81009,32LKwbmh6yVsWoRRF8DIvf,['Pav Dharia'],Na Ja,Na Ja,76,208000,False,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,4,pop
20851,20851,7uzmGiiJyRfuViKKK3lVmR,['Bazzi'],COSMIC,Mine,76,131064,True,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,4,dance
31963,31963,5o5akY9xnEk6lpMkD8RwD9,['Melanie Martinez'],K-12,Teacher's Pet,76,241893,True,0.686,0.794,7,-6.136,0,0.0385,0.27,2.25e-05,0.125,0.532,140.952,3,electro
56682,56682,776AftMmFFAWUIEAb3lHhw,['Måneskin'],Teatro d'ira - Vol. I,ZITTI E BUONI,76,194786,True,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,0.644,102.999,4,indie-pop
8259,8259,2QfiRTz5Yc8DdShCxG1tB2,['Chuck Berry'],Berry Is On Top,Johnny B. Goode,76,161560,False,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,blues
15050,15050,7es56D0QedGMsK39wl2yFX,['ASTN'],Happier Than Ever,Happier Than Ever,76,109325,True,0.667,0.457,6,-6.885,0,0.439,0.341,0.0,0.114,0.266,97.604,4,chill
65210,65210,37ZtpRBkHcaq6hHy0X98zn,['TWICE'],Eyes Wide Open,I CAN'T STOP ME,76,205493,False,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4,k-pop
